Time after synchronization (s),ADC I on primary,ADC Q on primary
0.000054710,1964,1964
0.000054720,2372,2372
0.000054730,2292,2292
0.000054740,1992,1992
0.000054750,2196,2196
0.000054760,1856,1856
0.000054770,2152,2152
0.000054780,1828,1828
0.000054790,2260,2260
0.000054800,1848,1848
0.000054810,1852,1852
0.000054820,1912,1912
0.000054830,1536,1536
0.000054840,1800,1800
0.000054850,1344,1344
0.000054860,1852,1852
0.000054870,1400,1400
0.000054880,1308,1308
0.000054890,1380,1380
0.000054900,1276,1276
0.000054910,1052,1052
0.000054920,1108,1108
0.000054930,492,492
0.000054940,860,860
0.000054950,592,592
0.000054960,376,376
0.000054970,848,848
0.000054980,208,208
0.000054990,568,568
0.000055000,320,320
0.000055010,164,164
0.000055020,116,116
0.000055030,132,132
0.000055040,264,264
0.000055050,-80,-80
0.000055060,-228,-228
0.000055070,-24,-24
0.000055080,-300,-300
0.000055090,-320,-320
0.000055100,-156,-156
0.000055110,-288,-288
0.000055120,-388,-388
0.000055130,-492,-492
0.000055140,-568,-568
0.000055150,-516,-516
0.000055160,-600,-600
0.000055170,-144,-144
0.000055180,-592,-592
0.000055190,-452,-452
0.000055200,-352,-352
0.000055210,-576,-576
0.000055220,-844,-844
0.000055230,-632,-632
0.000055240,-512,-512
0.000055250,-300,-300
0.000055260,-148,-148
0.000055270,-348,-348
0.000055280,-320,-320
0.000055290,-516,-516
0.000055300,92,92
0.000055310,44,44
0.000055320,-40,-40
0.000055330,140,140
0.000055340,164,164
0.000055350,-16,-16
0.000055360,272,272
0.000055370,668,668
0.000055380,272,272
0.000055390,428,428
0.000055400,304,304
0.000055410,664,664
0.000055420,888,888
0.000055430,1228,1228
0.000055440,1204,1204
0.000055450,1156,1156
0.000055460,1084,1084
0.000055470,1304,1304
0.000055480,1224,1224
0.000055490,1596,1596
0.000055500,1484,1484
0.000055510,1700,1700
0.000055520,1644,1644
0.000055530,1280,1280
0.000055540,1412,1412
0.000055550,1684,1684
0.000055560,2036,2036
0.000055570,1684,1684
0.000055580,2052,2052
0.000055590,2268,2268
0.000055600,2032,2032
0.000055610,1884,1884
0.000055620,2036,2036
0.000055630,2108,2108
0.000055640,2300,2300
0.000055650,2212,2212
0.000055660,2620,2620
0.000055670,2252,2252
0.000055680,2392,2392
0.000055690,2068,2068
0.000055700,2076,2076
0.000055710,2152,2152
0.000055720,1812,1812
0.000055730,2088,2088
0.000055740,2124,2124
0.000055750,2112,2112
0.000055760,2104,2104
0.000055770,1864,1864
0.000055780,2200,2200
0.000055790,2028,2028
0.000055800,1928,1928
0.000055810,1912,1912
0.000055820,1820,1820
0.000055830,1452,1452
0.000055840,1668,1668
0.000055850,1512,1512
0.000055860,1548,1548
0.000055870,1204,1204
0.000055880,1220,1220
0.000055890,1280,1280
0.000055900,1224,1224
0.000055910,1072,1072
0.000055920,960,960
0.000055930,904,904
0.000055940,1032,1032
0.000055950,1056,1056
0.000055960,748,748
0.000055970,256,256
0.000055980,484,484
0.000055990,168,168
0.000056000,588,588
0.000056010,360,360
0.000056020,-136,-136
0.000056030,-12,-12
0.000056040,-296,-296
0.000056050,-404,-404
0.000056060,-204,-204
0.000056070,-244,-244
0.000056080,-404,-404
0.000056090,-144,-144
0.000056100,-44,-44
0.000056110,-560,-560
0.000056120,-512,-512
0.000056130,-444,-444
0.000056140,-632,-632
0.000056150,-400,-400
0.000056160,-492,-492
0.000056170,-428,-428
0.000056180,-484,-484
0.000056190,-892,-892
0.000056200,-516,-516
0.000056210,-436,-436
0.000056220,-264,-264
0.000056230,-284,-284
0.000056240,-412,-412
0.000056250,-528,-528
0.000056260,-580,-580
0.000056270,-456,-456
0.000056280,-316,-316
0.000056290,-284,-284
0.000056300,-228,-228
0.000056310,-88,-88
0.000056320,244,244
0.000056330,136,136
0.000056340,-72,-72
0.000056350,-84,-84
0.000056360,240,240
0.000056370,380,380
0.000056380,424,424
0.000056390,676,676
0.000056400,672,672
0.000056410,928,928
0.000056420,992,992
0.000056430,1228,1228
0.000056440,1136,1136
0.000056450,904,904
0.000056460,1132,1132
0.000056470,1504,1504
0.000056480,1204,1204
0.000056490,1440,1440
0.000056500,1604,1604
0.000056510,1712,1712
0.000056520,1836,1836
0.000056530,1824,1824
0.000056540,1724,1724
0.000056550,2128,2128
0.000056560,2296,2296
0.000056570,2264,2264
0.000056580,1936,1936
0.000056590,1896,1896
0.000056600,2080,2080
0.000056610,2096,2096
0.000056620,2452,2452
0.000056630,2284,2284
0.000056640,1936,1936
0.000056650,2020,2020
0.000056660,2344,2344
0.000056670,2412,2412
0.000056680,2520,2520
0.000056690,2236,2236
0.000056700,2460,2460
0.000056710,2020,2020
0.000056720,2252,2252
0.000056730,2112,2112
0.000056740,2252,2252
0.000056750,1888,1888
0.000056760,1964,1964
0.000056770,2072,2072
0.000056780,2088,2088
0.000056790,2236,2236
0.000056800,1824,1824
0.000056810,1404,1404
0.000056820,1552,1552
0.000056830,1620,1620
0.000056840,2180,2180
0.000056850,1248,1248
0.000056860,1284,1284
0.000056870,1404,1404
0.000056880,1384,1384
0.000056890,1280,1280
0.000056900,908,908
0.000056910,980,980
0.000056920,1068,1068
0.000056930,972,972
0.000056940,1232,1232
0.000056950,592,592
0.000056960,640,640
0.000056970,500,500
0.000056980,740,740
0.000056990,908,908
0.000057000,320,320
0.000057010,168,168
0.000057020,120,120
0.000057030,-16,-16
0.000057040,196,196
0.000057050,-288,-288
0.000057060,-364,-364
0.000057070,-120,-120
0.000057080,-320,-320
0.000057090,-344,-344
0.000057100,-288,-288
0.000057110,-332,-332
0.000057120,-364,-364
0.000057130,-440,-440
0.000057140,-312,-312
0.000057150,-352,-352
0.000057160,-824,-824
0.000057170,-472,-472
0.000057180,-608,-608
0.000057190,-528,-528
0.000057200,-892,-892
0.000057210,-308,-308
0.000057220,-580,-580
0.000057230,-40,-40
0.000057240,-460,-460
0.000057250,-72,-72
0.000057260,-400,-400
0.000057270,-160,-160
0.000057280,-436,-436
0.000057290,-32,-32
0.000057300,-388,-388
0.000057310,176,176
0.000057320,44,44
0.000057330,-364,-364
0.000057340,200,200
0.000057350,196,196
0.000057360,356,356
0.000057370,380,380
0.000057380,732,732
0.000057390,304,304
0.000057400,532,532
0.000057410,1016,1016
0.000057420,700,700
0.000057430,1084,1084
0.000057440,904,904
0.000057450,872,872
0.000057460,1140,1140
0.000057470,1200,1200
0.000057480,1324,1324
0.000057490,832,832
0.000057500,1424,1424
0.000057510,1852,1852
0.000057520,1604,1604
0.000057530,1928,1928
0.000057540,1900,1900
0.000057550,1812,1812
0.000057560,2048,2048
0.000057570,1660,1660
0.000057580,2136,2136
0.000057590,2216,2216
0.000057600,2320,2320
0.000057610,2428,2428
0.000057620,2272,2272
0.000057630,1948,1948
0.000057640,2356,2356
0.000057650,2440,2440
0.000057660,2320,2320
0.000057670,2304,2304
0.000057680,2116,2116
0.000057690,2352,2352
0.000057700,2496,2496
0.000057710,2608,2608
0.000057720,2376,2376
0.000057730,2012,2012
0.000057740,2280,2280
0.000057750,2184,2184
0.000057760,2392,2392
0.000057770,2068,2068
0.000057780,1820,1820
0.000057790,1852,1852
0.000057800,2084,2084
0.000057810,1852,1852
0.000057820,1572,1572
0.000057830,1500,1500
0.000057840,1648,1648
0.000057850,1324,1324
0.000057860,1380,1380
0.000057870,1464,1464
0.000057880,1500,1500
0.000057890,1220,1220
0.000057900,1412,1412
0.000057910,1192,1192
0.000057920,900,900
0.000057930,828,828
0.000057940,580,580
0.000057950,812,812
0.000057960,408,408
0.000057970,660,660
0.000057980,548,548
0.000057990,524,524
0.000058000,432,432
0.000058010,148,148
0.000058020,-164,-164
0.000058030,-132,-132
0.000058040,48,48
0.000058050,-132,-132
0.000058060,-56,-56
0.000058070,-96,-96
0.000058080,-36,-36
0.000058090,88,88
0.000058100,-280,-280
0.000058110,-228,-228
0.000058120,-640,-640
0.000058130,-784,-784
0.000058140,-656,-656
0.000058150,-624,-624
0.000058160,-732,-732
0.000058170,-528,-528
0.000058180,-644,-644
0.000058190,-232,-232
0.000058200,-236,-236
0.000058210,-640,-640
0.000058220,-532,-532
0.000058230,-436,-436
0.000058240,-92,-92
0.000058250,-432,-432
0.000058260,-100,-100
0.000058270,-304,-304
0.000058280,-184,-184
0.000058290,-224,-224
0.000058300,128,128
0.000058310,40,40
0.000058320,-148,-148
0.000058330,256,256
0.000058340,104,104
0.000058350,-100,-100
0.000058360,340,340
0.000058370,-88,-88
0.000058380,468,468
0.000058390,608,608
0.000058400,644,644
0.000058410,552,552
0.000058420,836,836
0.000058430,632,632
0.000058440,1112,1112
0.000058450,1304,1304
0.000058460,1276,1276
0.000058470,1468,1468
0.000058480,1260,1260
0.000058490,1032,1032
0.000058500,1264,1264
0.000058510,1808,1808
0.000058520,1388,1388
0.000058530,1772,1772
0.000058540,1832,1832
0.000058550,1704,1704
0.000058560,2140,2140
0.000058570,2008,2008
0.000058580,1996,1996
0.000058590,2332,2332
0.000058600,2188,2188
0.000058610,2364,2364
0.000058620,2308,2308
0.000058630,2168,2168
0.000058640,2380,2380
0.000058650,2504,2504
0.000058660,1912,1912
0.000058670,2384,2384
0.000058680,2244,2244
0.000058690,2068,2068
0.000058700,2284,2284
0.000058710,2232,2232
0.000058720,2372,2372
0.000058730,1696,1696
0.000058740,2132,2132
0.000058750,2016,2016
0.000058760,1928,1928
0.000058770,2176,2176
0.000058780,1616,1616
0.000058790,2036,2036
0.000058800,1744,1744
0.000058810,2124,2124
0.000058820,1788,1788
0.000058830,1980,1980
0.000058840,1452,1452
0.000058850,1524,1524
0.000058860,1548,1548
0.000058870,1392,1392
0.000058880,1120,1120
0.000058890,1100,1100
0.000058900,1028,1028
0.000058910,908,908
0.000058920,756,756
0.000058930,1328,1328
0.000058940,888,888
0.000058950,496,496
0.000058960,244,244
0.000058970,492,492
0.000058980,608,608
0.000058990,436,436
0.000059000,324,324
0.000059010,-8,-8
0.000059020,192,192
0.000059030,8,8
0.000059040,216,216
0.000059050,-172,-172
0.000059060,-260,-260
0.000059070,156,156
0.000059080,-36,-36
0.000059090,-108,-108
0.000059100,-300,-300
0.000059110,-672,-672
0.000059120,-112,-112
0.000059130,-292,-292
0.000059140,-464,-464
0.000059150,-664,-664
0.000059160,-524,-524
0.000059170,-656,-656
0.000059180,-428,-428
0.000059190,-368,-368
0.000059200,-676,-676
0.000059210,-396,-396
0.000059220,-792,-792
0.000059230,-180,-180
0.000059240,-352,-352
0.000059250,-276,-276
0.000059260,-476,-476
0.000059270,-416,-416
0.000059280,-180,-180
0.000059290,-184,-184
0.000059300,-356,-356
0.000059310,-300,-300
0.000059320,8,8
0.000059330,60,60
0.000059340,184,184
0.000059350,164,164
0.000059360,272,272
0.000059370,336,336
0.000059380,244,244
0.000059390,468,468
0.000059400,612,612
0.000059410,876,876
0.000059420,720,720
0.000059430,556,556
0.000059440,1200,1200
0.000059450,1224,1224
0.000059460,1292,1292
0.000059470,1196,1196
0.000059480,1196,1196
0.000059490,1668,1668
0.000059500,1448,1448
0.000059510,1696,1696
0.000059520,1828,1828
0.000059530,1572,1572
0.000059540,1936,1936
0.000059550,1900,1900
0.000059560,1820,1820
0.000059570,1796,1796
0.000059580,1876,1876
0.000059590,2084,2084
0.000059600,2116,2116
0.000059610,2100,2100
0.000059620,2308,2308
0.000059630,2060,2060
0.000059640,2036,2036
0.000059650,2056,2056
0.000059660,1944,1944
0.000059670,2528,2528
0.000059680,2080,2080
0.000059690,1832,1832
0.000059700,2492,2492
0.000059710,2220,2220
0.000059720,2172,2172
0.000059730,2380,2380
0.000059740,2148,2148
0.000059750,2092,2092
0.000059760,2104,2104
0.000059770,2036,2036
0.000059780,1944,1944
0.000059790,2044,2044
0.000059800,1852,1852
0.000059810,1776,1776
0.000059820,1724,1724
0.000059830,1740,1740
0.000059840,1656,1656
0.000059850,1364,1364
0.000059860,1240,1240
0.000059870,1044,1044
0.000059880,1092,1092
0.000059890,1360,1360
0.000059900,1108,1108
0.000059910,900,900
0.000059920,1220,1220
0.000059930,828,828
0.000059940,808,808
0.000059950,748,748
0.000059960,772,772
0.000059970,552,552
0.000059980,432,432
0.000059990,256,256
0.000060000,164,164
0.000060010,172,172
0.000060020,12,12
0.000060030,180,180
0.000060040,-80,-80
0.000060050,-244,-244
0.000060060,-456,-456
0.000060070,-220,-220
0.000060080,-224,-224
0.000060090,-248,-248
0.000060100,-428,-428
0.000060110,-380,-380
0.000060120,-448,-448
0.000060130,-448,-448
0.000060140,-484,-484
0.000060150,-188,-188
0.000060160,-532,-532
0.000060170,-364,-364
0.000060180,-956,-956
0.000060190,-512,-512
0.000060200,-604,-604
0.000060210,-604,-604
0.000060220,-804,-804
0.000060230,-316,-316
0.000060240,-532,-532
0.000060250,-372,-372
0.000060260,-396,-396
0.000060270,-412,-412
0.000060280,-496,-496
0.000060290,-192,-192
0.000060300,-612,-612
0.000060310,-292,-292
0.000060320,20,20
0.000060330,128,128
0.000060340,328,328
0.000060350,296,296
0.000060360,288,288
0.000060370,392,392
0.000060380,392,392
0.000060390,672,672
0.000060400,556,556
0.000060410,672,672
0.000060420,800,800
0.000060430,816,816
0.000060440,904,904
0.000060450,1180,1180
0.000060460,1284,1284
0.000060470,1132,1132
0.000060480,1288,1288
0.000060490,1560,1560
0.000060500,1436,1436
0.000060510,1684,1684
0.000060520,1664,1664
0.000060530,1348,1348
0.000060540,1708,1708
0.000060550,1880,1880
0.000060560,1784,1784
0.000060570,2256,2256
0.000060580,2220,2220
0.000060590,1808,1808
0.000060600,2048,2048
0.000060610,2348,2348
0.000060620,1980,1980
0.000060630,1944,1944
0.000060640,2092,2092
0.000060650,2144,2144
0.000060660,2084,2084
0.000060670,2144,2144
0.000060680,2608,2608
0.000060690,2392,2392
0.000060700,2196,2196
0.000060710,2280,2280
0.000060720,2000,2000
0.000060730,2148,2148
0.000060740,2328,2328
0.000060750,2216,2216
0.000060760,2008,2008
0.000060770,2060,2060
0.000060780,2148,2148
0.000060790,1900,1900
0.000060800,2132,2132
0.000060810,1584,1584
0.000060820,1876,1876
0.000060830,1568,1568
0.000060840,1572,1572
0.000060850,1432,1432
0.000060860,1276,1276
0.000060870,1532,1532
0.000060880,1392,1392
0.000060890,1196,1196
0.000060900,1556,1556
0.000060910,968,968
0.000060920,892,892
0.000060930,1184,1184
0.000060940,604,604
0.000060950,644,644
0.000060960,484,484
0.000060970,836,836
0.000060980,552,552
0.000060990,188,188
0.000061000,308,308
0.000061010,220,220
0.000061020,-128,-128
0.000061030,60,60
0.000061040,-128,-128
0.000061050,124,124
0.000061060,-316,-316
0.000061070,-156,-156
0.000061080,-84,-84
0.000061090,-328,-328
0.000061100,-584,-584
0.000061110,-424,-424
0.000061120,-340,-340
0.000061130,-444,-444
0.000061140,-760,-760
0.000061150,-552,-552
0.000061160,-292,-292
0.000061170,-448,-448
0.000061180,-232,-232
0.000061190,-336,-336
0.000061200,-260,-260
0.000061210,-300,-300
0.000061220,-280,-280
0.000061230,-732,-732
0.000061240,-544,-544
0.000061250,-152,-152
0.000061260,-240,-240
0.000061270,36,36
0.000061280,-140,-140
0.000061290,176,176
0.000061300,-104,-104
0.000061310,0,0
0.000061320,328,328
0.000061330,128,128
0.000061340,456,456
0.000061350,316,316
0.000061360,172,172
0.000061370,508,508
0.000061380,208,208
0.000061390,832,832
0.000061400,408,408
0.000061410,1212,1212
0.000061420,616,616
0.000061430,1012,1012
0.000061440,1296,1296
0.000061450,1500,1500
0.000061460,1300,1300
0.000061470,1368,1368
0.000061480,1160,1160
0.000061490,1564,1564
0.000061500,1300,1300
0.000061510,1860,1860
0.000061520,1672,1672
0.000061530,1520,1520
0.000061540,1696,1696
0.000061550,1844,1844
0.000061560,2132,2132
0.000061570,1556,1556
0.000061580,2228,2228
0.000061590,2192,2192
0.000061600,1824,1824
0.000061610,2528,2528
0.000061620,2368,2368
0.000061630,2196,2196
0.000061640,2500,2500
0.000061650,2096,2096
0.000061660,2188,2188
0.000061670,2296,2296
0.000061680,2436,2436
0.000061690,2388,2388
0.000061700,2568,2568
0.000061710,2456,2456
0.000061720,2260,2260
0.000061730,2380,2380
0.000061740,2392,2392
0.000061750,1904,1904
0.000061760,2364,2364
0.000061770,1844,1844
0.000061780,1756,1756
0.000061790,2120,2120
0.000061800,1980,1980
0.000061810,1852,1852
0.000061820,1540,1540
0.000061830,1488,1488
0.000061840,1336,1336
0.000061850,2016,2016
0.000061860,1608,1608
0.000061870,1532,1532
0.000061880,1352,1352
0.000061890,1264,1264
0.000061900,1356,1356
0.000061910,1072,1072
0.000061920,668,668
0.000061930,952,952
0.000061940,804,804
0.000061950,552,552
0.000061960,516,516
0.000061970,476,476
0.000061980,376,376
0.000061990,368,368
0.000062000,36,36
0.000062010,-172,-172
0.000062020,116,116
0.000062030,-216,-216
0.000062040,240,240
0.000062050,80,80
0.000062060,-220,-220
0.000062070,-168,-168
0.000062080,-192,-192
0.000062090,-356,-356
0.000062100,-352,-352
0.000062110,-644,-644
0.000062120,-500,-500
0.000062130,-464,-464
0.000062140,-396,-396
0.000062150,-248,-248
0.000062160,-476,-476
0.000062170,-424,-424
0.000062180,-348,-348
0.000062190,-660,-660
0.000062200,-696,-696
0.000062210,-316,-316
0.000062220,-864,-864
0.000062230,-480,-480
0.000062240,-456,-456
0.000062250,-268,-268
0.000062260,-516,-516
0.000062270,-484,-484
0.000062280,36,36
0.000062290,-96,-96
0.000062300,-356,-356
0.000062310,56,56
0.000062320,-292,-292
0.000062330,-132,-132
0.000062340,396,396
0.000062350,320,320
0.000062360,508,508
0.000062370,400,400
0.000062380,372,372
0.000062390,436,436
0.000062400,784,784
0.000062410,736,736
0.000062420,852,852
0.000062430,1024,1024
0.000062440,1032,1032
0.000062450,1096,1096
0.000062460,928,928
0.000062470,1380,1380
0.000062480,1448,1448
0.000062490,1272,1272
0.000062500,1616,1616
0.000062510,1600,1600
0.000062520,1672,1672
0.000062530,1696,1696
0.000062540,1900,1900
0.000062550,1996,1996
0.000062560,2208,2208
0.000062570,2020,2020
0.000062580,1864,1864
0.000062590,2356,2356
0.000062600,2260,2260
0.000062610,1952,1952
0.000062620,2380,2380
0.000062630,1952,1952
0.000062640,2448,2448
0.000062650,2372,2372
0.000062660,2240,2240
0.000062670,2288,2288
0.000062680,2020,2020
0.000062690,2468,2468
0.000062700,2200,2200
0.000062710,2300,2300
0.000062720,2192,2192
0.000062730,2208,2208
0.000062740,2152,2152
0.000062750,1964,1964
0.000062760,2004,2004
0.000062770,1608,1608
0.000062780,1904,1904
0.000062790,2056,2056
0.000062800,1872,1872
0.000062810,1632,1632
0.000062820,1644,1644
0.000062830,1860,1860
0.000062840,1704,1704
0.000062850,1528,1528
0.000062860,1232,1232
0.000062870,1416,1416
0.000062880,1108,1108
0.000062890,1240,1240
0.000062900,1156,1156
0.000062910,1384,1384
0.000062920,1064,1064
0.000062930,704,704
0.000062940,904,904
0.000062950,508,508
0.000062960,420,420
0.000062970,660,660
0.000062980,440,440
0.000062990,288,288
0.000063000,68,68
0.000063010,380,380
0.000063020,-76,-76
0.000063030,360,360
0.000063040,-232,-232
0.000063050,-264,-264
0.000063060,-140,-140
0.000063070,-236,-236
0.000063080,-180,-180
0.000063090,-276,-276
0.000063100,-408,-408
0.000063110,-460,-460
0.000063120,-220,-220
0.000063130,-452,-452
0.000063140,-564,-564
0.000063150,-472,-472
0.000063160,-492,-492
0.000063170,-328,-328
0.000063180,-532,-532
0.000063190,-360,-360
0.000063200,-416,-416
0.000063210,-672,-672
0.000063220,-176,-176
0.000063230,-236,-236
0.000063240,-316,-316
0.000063250,-196,-196
0.000063260,-192,-192
0.000063270,-52,-52
0.000063280,-120,-120
0.000063290,-200,-200
0.000063300,-304,-304
0.000063310,-240,-240
0.000063320,72,72
0.000063330,188,188
0.000063340,508,508
0.000063350,296,296
0.000063360,304,304
0.000063370,484,484
0.000063380,752,752
0.000063390,364,364
0.000063400,696,696
0.000063410,708,708
0.000063420,836,836
0.000063430,712,712
0.000063440,1200,1200
