Time after synchronization (s),ADC I on primary,ADC Q on primary
0.000040210,1032,16
0.000040220,920,224
0.000040230,608,492
0.000040240,672,436
0.000040250,952,104
0.000040260,936,192
0.000040270,612,472
0.000040280,572,496
0.000040290,936,140
0.000040300,1028,84
0.000040310,696,424
0.000040320,564,528
0.000040330,852,112
0.000040340,1028,28
0.000040350,712,344
0.000040360,488,540
0.000040370,760,288
0.000040380,1072,36
0.000040390,832,300
0.000040400,552,596
0.000040410,736,388
0.000040420,1040,20
0.000040430,912,168
0.000040440,556,504
0.000040450,628,432
0.000040460,1000,36
0.000040470,1080,92
0.000040480,680,460
0.000040490,552,548
0.000040500,860,168
0.000040510,1056,8
0.000040520,752,400
0.000040530,512,576
0.000040540,816,272
0.000040550,1072,4
0.000040560,900,256
0.000040570,540,564
0.000040580,668,396
0.000040590,1040,-20
0.000040600,968,160
0.000040610,608,560
0.000040620,520,528
0.000040630,916,148
0.000040640,1060,68
0.000040650,708,392
0.000040660,480,556
0.000040670,820,236
0.000040680,1100,40
0.000040690,876,332
0.000040700,496,596
0.000040710,664,356
0.000040720,1124,8
0.000040730,1008,80
0.000040740,596,532
0.000040750,504,528
0.000040760,896,104
0.000040770,1064,-28
0.000040780,764,332
0.000040790,432,596
0.000040800,708,292
0.000040810,1068,-48
0.000040820,932,288
0.000040830,460,636
0.000040840,596,508
0.000040850,912,32
0.000040860,988,100
0.000040870,652,504
0.000040880,532,564
0.000040890,844,176
0.000040900,1112,-40
0.000040910,844,312
0.000040920,452,688
0.000040930,656,376
0.000040940,1064,-8
0.000040950,948,112
0.000040960,580,532
0.000040970,484,564
0.000040980,852,160
0.000040990,1124,-64
0.000041000,796,300
0.000041010,388,600
0.000041020,696,360
0.000041030,1072,-52
0.000041040,980,152
0.000041050,572,520
0.000041060,480,584
0.000041070,896,96
0.000041080,1068,-48
0.000041090,792,388
0.000041100,492,552
0.000041110,724,332
0.000041120,1064,-44
0.000041130,1076,96
0.000041140,604,560
0.000041150,492,556
0.000041160,904,152
0.000041170,1168,-108
0.000041180,852,300
0.000041190,484,660
0.000041200,620,424
0.000041210,1004,-96
0.000041220,1080,68
0.000041230,596,520
0.000041240,444,588
0.000041250,796,188
0.000041260,1156,-104
0.000041270,900,260
0.000041280,484,600
0.000041290,584,460
0.000041300,996,-52
0.000041310,1144,24
0.000041320,700,572
0.000041330,388,656
0.000041340,668,280
0.000041350,1080,-116
0.000041360,956,160
0.000041370,488,612
0.000041380,452,508
0.000041390,856,60
0.000041400,1152,-132
0.000041410,848,360
0.000041420,420,636
0.000041430,524,400
0.000041440,1028,-24
0.000041450,1084,60
0.000041460,664,504
0.000041470,436,700
0.000041480,732,268
0.000041490,1120,-120
0.000041500,1068,152
0.000041510,572,608
0.000041520,432,576
0.000041530,812,96
0.000041540,1136,-72
0.000041550,880,328
0.000041560,484,696
0.000041570,480,496
0.000041580,944,-36
0.000041590,1172,-72
0.000041600,720,444
0.000041610,420,696
0.000041620,628,408
0.000041630,1096,-56
0.000041640,1088,52
0.000041650,652,484
0.000041660,336,740
0.000041670,724,232
0.000041680,1192,-112
0.000041690,1052,144
0.000041700,584,608
0.000041710,408,636
0.000041720,780,152
0.000041730,1144,-108
0.000041740,960,236
0.000041750,452,660
0.000041760,436,576
0.000041770,892,88
0.000041780,1212,-76
0.000041790,888,388
0.000041800,448,700
0.000041810,520,468
0.000041820,964,52
0.000041830,1188,-40
0.000041840,812,428
0.000041850,364,748
0.000041860,560,384
0.000041870,1036,-64
0.000041880,1160,-12
0.000041890,796,452
0.000041900,364,692
0.000041910,600,372
0.000041920,1060,-100
0.000041930,1152,12
0.000041940,748,492
0.000041950,380,712
0.000041960,600,296
0.000041970,1060,-52
0.000041980,1072,44
0.000041990,672,504
0.000042000,392,708
0.000042010,572,344
0.000042020,1064,-84
0.000042030,1128,96
0.000042040,720,580
0.000042050,412,736
0.000042060,660,260
0.000042070,1080,-84
0.000042080,1108,64
0.000042090,696,588
0.000042100,352,696
0.000042110,628,248
0.000042120,1104,-88
0.000042130,1096,24
0.000042140,684,476
0.000042150,444,636
0.000042160,640,304
0.000042170,1040,-120
0.000042180,1156,16
0.000042190,756,520
0.000042200,376,724
0.000042210,576,332
0.000042220,1000,-72
0.000042230,1128,-12
0.000042240,764,436
0.000042250,408,660
0.000042260,548,404
0.000042270,960,-20
0.000042280,1184,24
0.000042290,816,456
0.000042300,392,696
0.000042310,432,412
0.000042320,936,8
0.000042330,1104,-64
0.000042340,872,340
0.000042350,476,644
0.000042360,508,496
0.000042370,892,92
0.000042380,1168,-60
0.000042390,932,268
0.000042400,552,632
0.000042410,448,616
0.000042420,748,152
0.000042430,1032,-60
0.000042440,1048,152
0.000042450,652,588
0.000042460,460,580
0.000042470,692,272
0.000042480,1068,-76
0.000042490,1152,120
0.000042500,772,552
0.000042510,432,664
0.000042520,584,416
0.000042530,980,24
0.000042540,1136,68
0.000042550,812,376
0.000042560,512,636
0.000042570,472,548
0.000042580,840,88
0.000042590,1112,-68
0.000042600,960,224
0.000042610,596,564
0.000042620,468,492
0.000042630,796,204
0.000042640,1136,-76
0.000042650,1116,120
0.000042660,736,544
0.000042670,468,628
0.000042680,616,380
0.000042690,1024,-4
0.000042700,1064,56
0.000042710,812,336
0.000042720,476,676
0.000042730,500,476
0.000042740,852,116
0.000042750,1096,-128
0.000042760,980,176
0.000042770,624,536
0.000042780,428,580
0.000042790,692,296
0.000042800,1048,-44
0.000042810,1068,112
0.000042820,780,484
0.000042830,432,632
0.000042840,520,420
0.000042850,848,76
0.000042860,1096,-32
0.000042870,968,296
0.000042880,680,576
0.000042890,476,628
0.000042900,688,236
0.000042910,1000,-80
0.000042920,1084,48
0.000042930,828,428
0.000042940,520,616
0.000042950,536,436
0.000042960,808,80
0.000042970,1064,-44
0.000042980,996,232
0.000042990,616,568
0.000043000,536,612
0.000043010,608,280
0.000043020,976,-48
0.000043030,1092,8
0.000043040,884,332
0.000043050,536,580
0.000043060,496,508
0.000043070,752,164
0.000043080,1104,-44
0.000043090,1024,108
0.000043100,748,504
0.000043110,476,636
0.000043120,564,396
0.000043130,856,80
0.000043140,1068,36
0.000043150,976,272
0.000043160,608,584
0.000043170,460,572
0.000043180,620,304
0.000043190,996,-28
0.000043200,1132,32
0.000043210,904,312
0.000043220,552,556
0.000043230,464,504
0.000043240,748,180
0.000043250,984,16
0.000043260,1008,148
0.000043270,704,480
0.000043280,512,684
0.000043290,492,420
0.000043300,772,76
0.000043310,1028,-32
0.000043320,1020,168
0.000043330,704,508
0.000043340,496,580
0.000043350,572,392
0.000043360,868,104
0.000043370,1048,60
0.000043380,940,268
0.000043390,596,548
0.000043400,492,596
0.000043410,564,376
0.000043420,884,52
0.000043430,1108,20
0.000043440,1016,288
0.000043450,676,544
0.000043460,476,568
0.000043470,596,264
0.000043480,928,16
0.000043490,1012,72
0.000043500,912,352
0.000043510,664,528
0.000043520,468,560
0.000043530,640,272
0.000043540,904,76
0.000043550,1080,40
0.000043560,916,272
0.000043570,664,628
0.000043580,444,524
0.000043590,604,252
0.000043600,856,12
0.000043610,1076,36
0.000043620,928,300
0.000043630,624,572
0.000043640,476,548
0.000043650,624,284
0.000043660,896,40
0.000043670,1080,40
0.000043680,972,268
0.000043690,732,556
0.000043700,532,580
0.000043710,600,364
0.000043720,832,44
0.000043730,1096,16
0.000043740,1012,244
0.000043750,744,536
0.000043760,500,528
0.000043770,516,344
0.000043780,808,96
0.000043790,976,-12
0.000043800,1072,152
0.000043810,840,476
0.000043820,548,536
0.000043830,544,428
0.000043840,768,108
0.000043850,1020,-8
0.000043860,1064,96
0.000043870,856,452
0.000043880,604,612
0.000043890,512,512
0.000043900,680,228
0.000043910,948,24
0.000043920,1056,4
0.000043930,940,336
0.000043940,712,600
0.000043950,492,500
0.000043960,552,336
0.000043970,864,16
0.000043980,1068,-4
0.000043990,1016,264
0.000044000,760,548
0.000044010,516,556
0.000044020,540,384
0.000044030,764,148
0.000044040,996,0
0.000044050,1116,140
0.000044060,840,376
0.000044070,584,584
0.000044080,480,488
0.000044090,624,232
0.000044100,932,-12
0.000044110,1092,56
0.000044120,1028,220
0.000044130,704,520
0.000044140,500,636
0.000044150,512,416
0.000044160,804,120
0.000044170,1024,-44
0.000044180,1048,128
0.000044190,868,404
0.000044200,584,600
0.000044210,464,504
0.000044220,628,248
0.000044230,956,4
0.000044240,1080,-44
0.000044250,1084,196
0.000044260,744,528
0.000044270,476,632
0.000044280,416,440
0.000044290,740,112
0.000044300,984,-48
0.000044310,1116,76
0.000044320,948,328
0.000044330,596,628
0.000044340,436,584
0.000044350,548,324
0.000044360,868,8
0.000044370,1084,-60
0.000044380,1116,140
0.000044390,812,468
0.000044400,616,620
0.000044410,468,532
0.000044420,632,276
0.000044430,932,-128
0.000044440,1076,-52
0.000044450,1116,248
0.000044460,744,548
0.000044470,456,684
0.000044480,468,476
0.000044490,716,148
0.000044500,1024,-100
0.000044510,1152,36
0.000044520,1016,332
0.000044530,656,628
0.000044540,384,640
0.000044550,428,368
0.000044560,700,88
0.000044570,1052,-160
0.000044580,1148,20
0.000044590,972,412
0.000044600,620,668
0.000044610,404,632
0.000044620,484,388
0.000044630,744,24
0.000044640,1080,-144
0.000044650,1140,72
0.000044660,940,384
0.000044670,636,624
0.000044680,392,720
0.000044690,488,352
0.000044700,828,4
0.000044710,1132,-200
0.000044720,1184,56
0.000044730,984,424
0.000044740,600,712
0.000044750,392,668
0.000044760,480,356
0.000044770,756,-8
0.000044780,1128,-148
0.000044790,1196,52
0.000044800,960,396
0.000044810,636,740
0.000044820,364,784
0.000044830,360,388
0.000044840,708,28
0.000044850,1064,-144
0.000044860,1232,8
0.000044870,1044,356
0.000044880,696,740
0.000044890,392,728
0.000044900,392,448
0.000044910,712,64
0.000044920,1068,-128
0.000044930,1264,-100
0.000044940,1132,304
0.000044950,696,628
0.000044960,384,728
0.000044970,388,520
0.000044980,564,148
0.000044990,960,-116
0.000045000,1192,-148
0.000045010,1144,160
0.000045020,852,628
0.000045030,520,756
0.000045040,320,680
0.000045050,500,276
0.000045060,836,-108
0.000045070,1132,-124
0.000045080,1272,20
0.000045090,968,400
0.000045100,628,728
0.000045110,332,736
0.000045120,372,404
0.000045130,732,24
0.000045140,1056,-204
0.000045150,1220,-92
0.000045160,1120,264
0.000045170,808,664
0.000045180,376,780
0.000045190,360,508
0.000045200,540,232
0.000045210,920,-152
0.000045220,1176,-208
0.000045230,1224,104
0.000045240,1020,496
0.000045250,576,752
0.000045260,400,716
0.000045270,392,428
0.000045280,612,24
0.000045290,1020,-220
0.000045300,1248,-176
0.000045310,1132,236
0.000045320,840,596
0.000045330,428,788
0.000045340,336,644
0.000045350,500,232
0.000045360,792,-68
0.000045370,1096,-216
0.000045380,1200,-20
0.000045390,1060,384
0.000045400,744,648
0.000045410,396,752
0.000045420,328,552
0.000045430,488,168
0.000045440,852,-204
0.000045450,1204,-240
0.000045460,1208,68
0.000045470,1004,416
0.000045480,640,736
0.000045490,340,756
0.000045500,288,516
0.000045510,520,108
0.000045520,892,-136
0.000045530,1184,-136
0.000045540,1180,112
0.000045550,1004,448
0.000045560,680,764
0.000045570,324,720
0.000045580,328,496
0.000045590,580,148
0.000045600,944,-120
0.000045610,1212,-192
0.000045620,1200,80
0.000045630,940,460
0.000045640,596,748
0.000045650,352,740
0.000045660,348,488
0.000045670,552,116
0.000045680,892,-164
0.000045690,1200,-176
0.000045700,1224,92
0.000045710,1004,416
0.000045720,692,696
0.000045730,416,788
0.000045740,412,524
0.000045750,552,212
0.000045760,864,-80
0.000045770,1104,-180
0.000045780,1304,-8
0.000045790,1092,380
0.000045800,756,668
0.000045810,420,784
0.000045820,344,632
0.000045830,416,284
0.000045840,732,-36
0.000045850,1032,-168
0.000045860,1244,-80
0.000045870,1132,228
0.000045880,852,540
0.000045890,536,780
0.000045900,384,688
0.000045910,388,456
0.000045920,600,88
0.000045930,876,-176
0.000045940,1164,-116
0.000045950,1252,108
0.000045960,1052,376
0.000045970,732,700
0.000045980,472,740
0.000045990,336,588
0.000046000,420,304
0.000046010,740,-24
0.000046020,996,-132
0.000046030,1180,-80
0.000046040,1152,192
0.000046050,912,516
0.000046060,656,660
0.000046070,412,676
0.000046080,356,444
0.000046090,512,172
0.000046100,796,-120
0.000046110,1092,-124
0.000046120,1180,-28
0.000046130,1104,256
0.000046140,920,588
0.000046150,556,752
0.000046160,348,688
0.000046170,332,436
0.000046180,552,92
0.000046190,828,-116
0.000046200,1032,-112
0.000046210,1192,16
0.000046220,1068,268
0.000046230,876,500
0.000046240,580,712
0.000046250,404,644
0.000046260,400,424
0.000046270,596,116
0.000046280,816,-92
0.000046290,1116,-160
0.000046300,1156,32
0.000046310,1116,324
0.000046320,856,556
0.000046330,556,704
0.000046340,452,652
0.000046350,388,468
0.000046360,548,168
0.000046370,788,-60
0.000046380,1028,-136
0.000046390,1176,-28
0.000046400,1120,200
0.000046410,956,536
0.000046420,640,680
0.000046430,444,732
0.000046440,324,524
0.000046450,448,264
0.000046460,732,8
0.000046470,1000,-132
0.000046480,1172,-120
0.000046490,1168,144
0.000046500,1036,460
0.000046510,808,688
0.000046520,512,748
0.000046530,400,648
0.000046540,336,400
0.000046550,588,96
0.000046560,840,-96
0.000046570,1132,-168
0.000046580,1276,-72
0.000046590,1176,200
0.000046600,924,536
0.000046610,628,752
0.000046620,440,680
0.000046630,276,568
0.000046640,456,212
0.000046650,620,44
0.000046660,928,-216
0.000046670,1188,-172
0.000046680,1264,88
0.000046690,1108,328
0.000046700,880,572
0.000046710,584,728
0.000046720,364,744
0.000046730,372,524
0.000046740,424,216
0.000046750,664,-44
0.000046760,988,-164
0.000046770,1180,-176
0.000046780,1228,4
0.000046790,1132,368
0.000046800,912,672
0.000046810,636,784
0.000046820,308,740
0.000046830,320,496
0.000046840,396,240
0.000046850,672,-52
0.000046860,960,-200
0.000046870,1172,-132
0.000046880,1272,48
0.000046890,1156,372
0.000046900,940,576
0.000046910,664,764
0.000046920,432,820
0.000046930,320,532
0.000046940,452,368
0.000046950,604,-24
0.000046960,852,-192
0.000046970,1092,-160
0.000046980,1236,-104
0.000046990,1256,168
0.000047000,1040,456
0.000047010,748,744
0.000047020,532,764
0.000047030,368,692
0.000047040,316,460
0.000047050,424,156
0.000047060,736,-76
0.000047070,984,-188
0.000047080,1204,-128
0.000047090,1248,64
0.000047100,1172,316
0.000047110,940,628
0.000047120,612,824
0.000047130,444,820
0.000047140,312,628
0.000047150,344,328
0.000047160,512,40
0.000047170,800,-148
0.000047180,1072,-232
0.000047190,1248,-84
0.000047200,1256,60
0.000047210,1140,396
0.000047220,860,664
0.000047230,624,760
0.000047240,440,792
0.000047250,288,580
0.000047260,352,312
0.000047270,544,56
0.000047280,784,-112
0.000047290,1064,-268
0.000047300,1244,-112
0.000047310,1260,168
0.000047320,1156,400
0.000047330,884,672
0.000047340,668,836
0.000047350,428,788
0.000047360,272,676
0.000047370,336,392
0.000047380,528,108
0.000047390,756,-100
0.000047400,1036,-236
0.000047410,1204,-144
0.000047420,1284,28
0.000047430,1284,308
0.000047440,1104,572
0.000047450,760,720
0.000047460,540,812
0.000047470,296,692
0.000047480,256,432
0.000047490,396,208
0.000047500,548,-24
0.000047510,852,-220
0.000047520,1112,-276
0.000047530,1272,-96
0.000047540,1224,136
0.000047550,1156,416
0.000047560,944,724
0.000047570,660,784
0.000047580,452,832
0.000047590,284,728
0.000047600,236,500
0.000047610,404,176
0.000047620,624,-100
0.000047630,864,-264
0.000047640,1132,-216
0.000047650,1252,-176
0.000047660,1276,132
0.000047670,1156,420
0.000047680,956,620
0.000047690,724,860
0.000047700,448,792
0.000047710,224,740
0.000047720,232,468
0.000047730,372,188
0.000047740,532,-124
0.000047750,820,-212
0.000047760,1048,-284
0.000047770,1256,-176
0.000047780,1320,8
0.000047790,1240,348
0.000047800,1080,548
0.000047810,820,844
0.000047820,548,896
0.000047830,364,804
0.000047840,232,580
0.000047850,320,372
0.000047860,412,64
0.000047870,668,-188
0.000047880,936,-248
0.000047890,1116,-232
0.000047900,1280,-96
0.000047910,1268,156
0.000047920,1180,452
0.000047930,956,688
0.000047940,716,748
0.000047950,456,868
0.000047960,284,764
0.000047970,252,524
0.000047980,304,256
0.000047990,456,96
0.000048000,676,-212
0.000048010,944,-256
0.000048020,1172,-168
0.000048030,1280,-56
0.000048040,1316,160
0.000048050,1240,432
0.000048060,956,664
0.000048070,792,768
0.000048080,552,844
0.000048090,376,768
0.000048100,232,560
0.000048110,252,368
0.000048120,432,100
0.000048130,572,-136
0.000048140,860,-216
0.000048150,1076,-272
0.000048160,1212,-200
0.000048170,1340,56
0.000048180,1280,332
0.000048190,1108,524
0.000048200,916,756
0.000048210,696,804
0.000048220,492,816
0.000048230,344,716
0.000048240,252,524
0.000048250,312,284
0.000048260,372,56
0.000048270,620,-156
0.000048280,788,-216
0.000048290,1040,-248
0.000048300,1208,-188
0.000048310,1248,16
0.000048320,1252,232
0.000048330,1180,492
0.000048340,1040,684
0.000048350,780,816
0.000048360,608,828
0.000048370,400,752
0.000048380,308,576
0.000048390,264,432
0.000048400,364,256
0.000048410,536,-8
0.000048420,696,-176
0.000048430,1000,-288
0.000048440,1068,-220
0.000048450,1232,-136
0.000048460,1336,100
0.000048470,1308,248
0.000048480,1168,484
0.000048490,1008,688
0.000048500,752,740
0.000048510,556,800
0.000048520,336,744
0.000048530,216,640
0.000048540,268,360
0.000048550,316,244
0.000048560,480,-40
0.000048570,660,-156
0.000048580,896,-288
0.000048590,1056,-236
0.000048600,1160,-104
0.000048610,1268,36
0.000048620,1296,160
0.000048630,1216,460
0.000048640,1028,588
0.000048650,844,716
0.000048660,640,792
0.000048670,496,828
0.000048680,316,760
0.000048690,196,592
0.000048700,244,352
0.000048710,364,180
0.000048720,440,-60
0.000048730,640,-164
0.000048740,860,-252
0.000048750,1020,-272
0.000048760,1176,-180
0.000048770,1296,-32
0.000048780,1344,196
0.000048790,1224,356
0.000048800,1100,612
0.000048810,932,732
0.000048820,788,840
0.000048830,568,796
0.000048840,456,744
0.000048850,316,664
0.000048860,260,480
0.000048870,320,324
0.000048880,360,132
0.000048890,500,-48
0.000048900,660,-180
0.000048910,840,-252
0.000048920,1012,-216
0.000048930,1156,-160
0.000048940,1244,-44
0.000048950,1348,128
0.000048960,1280,332
0.000048970,1184,516
0.000048980,1028,684
0.000048990,892,780
0.000049000,676,856
0.000049010,496,808
0.000049020,380,772
0.000049030,292,612
0.000049040,248,400
0.000049050,280,292
0.000049060,376,64
0.000049070,476,-44
0.000049080,628,-164
0.000049090,796,-252
0.000049100,980,-252
0.000049110,1168,-212
0.000049120,1228,-100
0.000049130,1308,44
0.000049140,1304,236
0.000049150,1288,388
0.000049160,1124,540
0.000049170,1008,724
0.000049180,888,796
0.000049190,648,872
0.000049200,504,840
0.000049210,388,744
0.000049220,256,664
0.000049230,264,452
0.000049240,268,296
0.000049250,336,80
0.000049260,444,0
0.000049270,580,-92
0.000049280,756,-244
0.000049290,944,-256
0.000049300,1044,-288
0.000049310,1192,-156
0.000049320,1196,-92
0.000049330,1324,112
0.000049340,1308,284
0.000049350,1220,444
0.000049360,1112,552
0.000049370,1008,628
0.000049380,880,760
0.000049390,716,808
0.000049400,620,800
0.000049410,472,844
0.000049420,376,656
0.000049430,336,552
0.000049440,308,440
0.000049450,276,316
0.000049460,324,160
0.000049470,424,40
0.000049480,540,-116
0.000049490,696,-180
0.000049500,840,-256
0.000049510,984,-256
0.000049520,1132,-164
0.000049530,1168,-92
0.000049540,1212,28
0.000049550,1232,204
0.000049560,1248,252
0.000049570,1208,432
0.000049580,1152,548
0.000049590,1084,660
0.000049600,956,736
0.000049610,804,752
0.000049620,688,824
0.000049630,548,736
0.000049640,492,724
0.000049650,388,692
0.000049660,376,564
0.000049670,256,396
0.000049680,312,316
0.000049690,388,196
0.000049700,380,68
0.000049710,480,-16
0.000049720,588,-84
0.000049730,660,-168
0.000049740,820,-196
0.000049750,904,-196
0.000049760,1080,-168
0.000049770,1152,-68
0.000049780,1200,-64
0.000049790,1204,100
0.000049800,1264,216
0.000049810,1264,304
0.000049820,1200,484
0.000049830,1176,536
0.000049840,1060,652
0.000049850,940,676
0.000049860,908,788
0.000049870,840,744
0.000049880,704,800
0.000049890,556,772
0.000049900,472,756
0.000049910,428,708
0.000049920,336,580
0.000049930,292,504
0.000049940,284,360
0.000049950,352,224
0.000049960,356,200
0.000049970,416,-4
0.000049980,476,-44
0.000049990,596,-104
0.000050000,648,-128
0.000050010,748,-200
0.000050020,832,-160
0.000050030,936,-152
0.000050040,992,-96
0.000050050,1036,-100
0.000050060,1156,-28
0.000050070,1184,20
0.000050080,1216,108
0.000050090,1212,200
0.000050100,1192,288
0.000050110,1176,420
0.000050120,1144,440
0.000050130,1072,500
0.000050140,1056,664
0.000050150,944,668
0.000050160,912,736
0.000050170,784,720
0.000050180,704,796
0.000050190,620,724
0.000050200,556,760
0.000050210,508,704
0.000050220,392,660
0.000050230,344,580
0.000050240,296,560
0.000050250,336,460
0.000050260,340,372
0.000050270,344,232
0.000050280,392,204
0.000050290,400,88
0.000050300,436,68
0.000050310,492,-24
0.000050320,584,-72
0.000050330,608,-212
0.000050340,736,-156
0.000050350,740,-160
0.000050360,864,-120
0.000050370,908,-128
0.000050380,996,-136
0.000050390,1032,-56
0.000050400,1068,-76
0.000050410,1160,36
0.000050420,1124,12
0.000050430,1160,88
0.000050440,1144,124
0.000050450,1216,196
0.000050460,1240,320
0.000050470,1188,384
0.000050480,1208,420
0.000050490,1120,540
0.000050500,1080,552
0.000050510,1016,604
0.000050520,980,628
0.000050530,952,720
0.000050540,892,716
0.000050550,832,728
0.000050560,744,704
0.000050570,724,708
0.000050580,620,728
0.000050590,636,676
0.000050600,572,672
0.000050610,528,636
0.000050620,476,612
0.000050630,456,600
0.000050640,428,564
0.000050650,436,528
0.000050660,428,376
0.000050670,356,416
0.000050680,384,388
0.000050690,400,284
0.000050700,376,252
0.000050710,432,224
0.000050720,400,176
0.000050730,472,76
0.000050740,460,48
0.000050750,504,-24
0.000050760,608,-20
0.000050770,596,-16
0.000050780,624,20
0.000050790,640,-60
0.000050800,668,-100
0.000050810,636,-40
0.000050820,720,-96
0.000050830,772,-136
0.000050840,784,-124
0.000050850,844,-88
0.000050860,892,-128
0.000050870,900,-60
0.000050880,964,-80
0.000050890,992,-16
0.000050900,988,-28
0.000050910,1040,44
0.000050920,1068,32
0.000050930,1048,4
0.000050940,1060,60
0.000050950,1080,100
0.000050960,1096,160
0.000050970,1116,180
0.000050980,1100,184
0.000050990,1140,152
0.000051000,1132,260
0.000051010,1148,228
0.000051020,1132,268
0.000051030,1100,284
0.000051040,1080,316
0.000051050,1108,316
0.000051060,1120,372
0.000051070,1072,404
0.000051080,1096,396
0.000051090,1068,432
0.000051100,1056,416
0.000051110,1056,472
0.000051120,1008,524
0.000051130,1040,444
0.000051140,1020,460
0.000051150,1052,528
0.000051160,1020,576
0.000051170,960,544
0.000051180,952,532
0.000051190,968,600
0.000051200,976,580
0.000051210,892,512
0.000051220,928,576
0.000051230,892,540
0.000051240,912,580
0.000051250,860,572
0.000051260,844,540
0.000051270,880,588
0.000051280,848,616
0.000051290,856,576
0.000051300,796,580
0.000051310,824,612
0.000051320,864,588
0.000051330,848,584
0.000051340,800,592
0.000051350,824,516
0.000051360,764,592
0.000051370,788,548
0.000051380,780,640
0.000051390,796,516
0.000051400,760,532
0.000051410,716,568
0.000051420,708,508
0.000051430,772,608
0.000051440,736,568
0.000051450,748,548
0.000051460,776,572
0.000051470,724,516
0.000051480,764,560
0.000051490,760,564
0.000051500,728,580
0.000051510,772,596
0.000051520,780,544
0.000051530,756,580
0.000051540,788,576
0.000051550,760,500
0.000051560,772,576
0.000051570,772,564
0.000051580,796,608
0.000051590,772,516
0.000051600,836,600
0.000051610,836,536
0.000051620,840,580
0.000051630,788,572
0.000051640,832,472
0.000051650,816,596
0.000051660,876,568
0.000051670,788,552
0.000051680,840,568
0.000051690,796,576
0.000051700,792,516
0.000051710,844,516
0.000051720,896,504
0.000051730,820,536
0.000051740,908,488
0.000051750,884,540
0.000051760,876,512
0.000051770,872,504
0.000051780,848,468
0.000051790,864,480
0.000051800,864,488
0.000051810,892,520
0.000051820,888,496
0.000051830,960,512
0.000051840,924,504
0.000051850,932,444
0.000051860,980,472
0.000051870,952,472
0.000051880,972,400
0.000051890,976,452
0.000051900,984,404
0.000051910,940,384
0.000051920,1000,424
0.000051930,1032,360
0.000051940,1008,336
0.000051950,984,384
0.000051960,1008,364
0.000051970,988,324
0.000051980,1044,308
0.000051990,1020,316
0.000052000,932,260
0.000052010,976,308
0.000052020,1028,236
0.000052030,964,248
0.000052040,1004,220
0.000052050,976,168
0.000052060,1000,200
0.000052070,1004,140
0.000052080,928,156
0.000052090,932,152
0.000052100,936,136
0.000052110,936,108
0.000052120,940,92
0.000052130,948,60
0.000052140,860,32
0.000052150,896,44
0.000052160,900,72
0.000052170,840,64
0.000052180,764,68
0.000052190,756,32
0.000052200,768,40
0.000052210,692,36
0.000052220,696,20
0.000052230,648,44
0.000052240,676,60
0.000052250,652,52
0.000052260,596,56
0.000052270,636,60
0.000052280,508,140
0.000052290,544,76
0.000052300,536,164
0.000052310,520,152
0.000052320,528,212
0.000052330,572,204
0.000052340,588,220
0.000052350,472,288
0.000052360,452,332
0.000052370,544,328
0.000052380,548,332
0.000052390,480,396
0.000052400,536,432
0.000052410,572,496
0.000052420,568,444
0.000052430,600,464
0.000052440,636,444
0.000052450,648,536
0.000052460,676,500
0.000052470,744,548
0.000052480,724,572
0.000052490,736,532
0.000052500,784,592
0.000052510,824,656
0.000052520,872,608
0.000052530,868,568
0.000052540,908,512
0.000052550,964,484
0.000052560,1044,472
0.000052570,1088,528
0.000052580,996,440
0.000052590,1048,448
0.000052600,1036,392
0.000052610,1076,348
0.000052620,1052,368
0.000052630,1016,324
0.000052640,1032,236
0.000052650,1048,212
0.000052660,1004,120
0.000052670,1028,92
0.000052680,940,48
0.000052690,936,44
0.000052700,908,32
0.000052710,820,36
0.000052720,844,32
0.000052730,712,8
0.000052740,752,24
0.000052750,596,24
0.000052760,572,-44
0.000052770,576,32
0.000052780,536,52
0.000052790,564,92
0.000052800,504,104
0.000052810,496,148
0.000052820,508,252
0.000052830,496,280
0.000052840,476,276
0.000052850,508,360
0.000052860,528,432
0.000052870,576,444
0.000052880,608,476
0.000052890,624,520
0.000052900,656,544
0.000052910,736,536
0.000052920,800,640
0.000052930,848,628
0.000052940,852,608
0.000052950,888,604
0.000052960,976,564
0.000052970,1008,528
0.000052980,1032,536
0.000052990,1000,480
0.000053000,1084,396
0.000053010,1072,416
0.000053020,1072,332
0.000053030,1060,244
0.000053040,1012,188
0.000053050,964,160
0.000053060,952,96
0.000053070,920,100
0.000053080,856,4
0.000053090,816,28
0.000053100,736,52
0.000053110,652,0
0.000053120,644,40
0.000053130,564,52
0.000053140,564,72
0.000053150,472,24
0.000053160,480,92
0.000053170,480,184
0.000053180,496,232
0.000053190,528,296
0.000053200,580,392
0.000053210,572,452
0.000053220,616,536
0.000053230,680,572
0.000053240,736,596
0.000053250,764,572
0.000053260,836,604
0.000053270,828,592
0.000053280,904,504
0.000053290,1008,488
0.000053300,960,440
0.000053310,980,444
0.000053320,1112,336
0.000053330,1024,296
0.000053340,1020,256
0.000053350,1032,224
0.000053360,928,188
0.000053370,848,40
0.000053380,836,68
0.000053390,752,8
0.000053400,712,-28
0.000053410,624,-36
0.000053420,592,28
0.000053430,576,40
0.000053440,504,96
0.000053450,512,168
0.000053460,544,236
0.000053470,504,240
0.000053480,536,396
0.000053490,624,400
0.000053500,616,496
0.000053510,744,556
0.000053520,784,560
